cal_date,hub_name,dest_hub_id,dest_hub_region,shipper_group,first_deli_ontime_rate,deli_succcess_ontime_day1_rate,deli_succcess_ontime_day2_rate,lm_orders
2021-06-10,NAD - Nam Dinh - NOR,100,North,Others,1.0,0.9,1.0,10
2021-06-10,NAD - Nam Dinh - NOR,100,North,Shopee Vietnam,0.9978880675818373,0.9662090813093981,0.9852164730728616,947
2021-06-10,NAD - Nam Dinh - NOR,100,North,Tiki,1.0,1.0,1.0,7
2021-06-10,NAD - Nam Dinh - NOR,100,North,Tiki Marketplace,1.0,1.0,1.0,3
2021-06-10,NGA - Cua Lo - NOR - SUB 2,1187,North,DS,1.0,0.6666666666666666,0.6666666666666666,3
2021-06-10,NGA - Cua Lo - NOR - SUB 2,1187,North,Lazada Master Account (ASC),1.0,0.8484848484848485,0.8787878787878788,33
2021-06-10,NGA - Cua Lo - NOR - SUB 2,1187,North,Shopee Vietnam,1.0,0.9182389937106918,0.9308176100628931,159
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,DS,1.0,0.7272727272727273,0.7727272727272727,22
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,EN,1.0,0.8235294117647058,0.8823529411764706,17
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,Lazada Master Account (ASC),1.0,0.8209876543209876,0.9197530864197531,162
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,Others,1.0,1.0,1.0,4
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,Shopee Vietnam,0.9974811083123426,0.9168765743073047,0.9546599496221663,397
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki,1.0,1.0,1.0,10
2021-06-10,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki Marketplace,1.0,0.8571428571428571,1.0,7
2021-06-10,SOL - Moc Chau - NOR - SUB 2,423,North,DS,1.0,0.8333333333333334,1.0,6
2021-06-10,SOL - Moc Chau - NOR - SUB 2,423,North,EN,1.0,0.8571428571428571,0.8571428571428571,7
2021-06-10,SOL - Moc Chau - NOR - SUB 2,423,North,Lazada Master Account (ASC),1.0,0.782608695652174,0.9130434782608695,23
2021-06-10,SOL - Moc Chau - NOR - SUB 2,423,North,Shopee Vietnam,0.9927536231884058,0.9202898550724637,0.9565217391304348,138
2021-06-10,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki,1.0,0.7777777777777778,1.0,9
2021-06-10,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki Marketplace,1.0,0.5555555555555556,0.8888888888888888,9
2021-06-10,THH - Thanh Hoa - NOR,141,North,DS,1.0,0.6875,0.825,80
2021-06-10,THH - Thanh Hoa - NOR,141,North,EN,1.0,0.42857142857142855,0.5238095238095238,21
2021-06-10,THH - Thanh Hoa - NOR,141,North,ES,1.0,0.25,0.75,4
2021-06-10,THH - Thanh Hoa - NOR,141,North,Lazada Master Account (ASC),0.9723756906077348,0.7182320441988951,0.8453038674033149,181
2021-06-10,THH - Thanh Hoa - NOR,141,North,Others,1.0,0.8333333333333334,0.8333333333333334,6
2021-06-10,THH - Thanh Hoa - NOR,141,North,Shopee Vietnam,0.9894459102902374,0.8504837291116975,0.9533861037818822,1137
2021-06-09,ANG - An Giang - SOU,138,South,DS,1.0,0.8695652173913043,0.8695652173913043,23
2021-06-09,ANG - An Giang - SOU,138,South,EN,1.0,1.0,1.0,3
2021-06-09,ANG - An Giang - SOU,138,South,ES,1.0,1.0,1.0,5
2021-06-09,ANG - An Giang - SOU,138,South,Lazada Master Account (ASC),1.0,0.8732394366197183,0.9014084507042254,71
2021-06-09,ANG - An Giang - SOU,138,South,Others,1.0,0.875,0.9375,16
2021-06-09,ANG - An Giang - SOU,138,South,Shopee Vietnam,1.0,0.924812030075188,0.9793233082706767,532
2021-06-09,ANG - An Giang - SOU,138,South,Tiki,1.0,1.0,1.0,4
2021-06-09,ANG - An Giang - SOU,138,South,Tiki Marketplace,1.0,1.0,1.0,7
2021-06-09,BIP - Binh Phuoc - SOU,145,South,DS,1.0,0.5238095238095238,0.5238095238095238,21
2021-06-09,BIP - Binh Phuoc - SOU,145,South,EN,1.0,0.5,1.0,2
2021-06-09,BIP - Binh Phuoc - SOU,145,South,ES,1.0,0.0,0.5,2
2021-06-09,BIP - Binh Phuoc - SOU,145,South,Lazada Master Account (ASC),1.0,0.8736842105263158,0.9210526315789473,190
2021-06-09,BIP - Binh Phuoc - SOU,145,South,Others,1.0,1.0,1.0,6
2021-06-09,BIP - Binh Phuoc - SOU,145,South,Shopee Vietnam,0.9918918918918919,0.9216216216216216,0.9702702702702702,370
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,DS,1.0,0.8181818181818182,0.8181818181818182,11
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,EN,1.0,1.0,1.0,5
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,ES,1.0,1.0,1.0,1
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,Lazada Master Account (ASC),1.0,0.76,0.84,25
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,Others,1.0,1.0,1.0,1
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,Shopee Vietnam,1.0,0.8940809968847352,0.9376947040498442,321
2021-06-09,DAK - Buon Ho - SOU - SUB 2,377,South,Tiki Marketplace,1.0,1.0,1.0,1
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,DS,0.9736842105263158,0.8421052631578947,0.9473684210526315,38
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,ES,1.0,1.0,1.0,2
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Lazada Master Account (ASC),0.9912280701754386,0.8596491228070176,0.9736842105263158,114
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Others,1.0,1.0,1.0,6
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee Vietnam,0.9774193548387097,0.864516129032258,0.9774193548387097,930
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Tiki Return,1.0,1.0,1.0,2
2021-06-09,HCM - Binh Thanh 1 - SOU - DP,112,HCM,XB,1.0,1.0,1.0,2
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,DS,1.0,0.8085106382978723,0.9787234042553191,47
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,EN,1.0,0.6666666666666666,0.6666666666666666,3
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,ES,1.0,1.0,1.0,2
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,Lazada Master Account (ASC),1.0,0.9166666666666666,0.9375,144
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,Others,1.0,0.7777777777777778,1.0,9
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,Shopee Vietnam,0.9789823008849557,0.911504424778761,0.9623893805309734,904
2021-06-09,HCM - District 10 - SOU - DP,116,HCM,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,DS,0.8888888888888888,0.7777777777777778,0.8888888888888888,27
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,EN,0.6666666666666666,0.6666666666666666,1.0,3
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,ES,1.0,0.625,0.75,8
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,Lazada Master Account (ASC),0.9644970414201184,0.893491124260355,0.9289940828402367,169
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,Others,1.0,1.0,1.0,4
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,Partnerships,0.0,0.0,0.0,1
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,Shopee Vietnam,0.9388576025744167,0.8873692679002414,0.9629927594529365,1243
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-09,HCM - Go Vap A - SOU - DP,130,HCM,XB,1.0,1.0,1.0,1
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,DS,0.9302325581395349,0.813953488372093,0.9069767441860465,43
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,EN,1.0,1.0,1.0,5
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,ES,1.0,1.0,1.0,4
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,Lazada Master Account (ASC),1.0,0.9681528662420382,0.9681528662420382,157
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,Others,1.0,1.0,1.0,2
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee Vietnam,0.9721973094170404,0.9282511210762332,0.9775784753363229,1115
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,Tiki Marketplace,1.0,1.0,1.0,4
2021-06-09,HCM - Phu Nhuan - SOU - DP,236,HCM,XB,1.0,1.0,1.0,1
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,DS,1.0,0.9111111111111111,0.9555555555555556,45
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,EN,1.0,0.9047619047619048,1.0,21
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,ES,1.0,0.75,0.75,4
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,Lazada Master Account (ASC),1.0,0.9210526315789473,0.9539473684210527,152
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,Others,1.0,1.0,1.0,11
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,Shopee Vietnam,0.9996991576413959,0.9491576413959085,0.9882671480144405,3324
2021-06-09,HN - Ba Dinh - NOR - DP,847,HN,XB,1.0,1.0,1.0,1
2021-06-09,HN - Bac Tu Liem - NOR - DP,259,HN,DS,1.0,0.9534883720930233,0.9767441860465116,43
2021-06-09,HN - Bac Tu Liem - NOR - DP,259,HN,EN,1.0,0.9285714285714286,1.0,14
2021-06-09,HN - Bac Tu Liem - NOR - DP,259,HN,ES,1.0,1.0,1.0,3
2021-06-09,HN - Bac Tu Liem - NOR - DP,259,HN,Lazada Master Account (ASC),1.0,0.8536585365853658,0.926829268292683,123
2021-06-09,HN - Bac Tu Liem - NOR - DP,259,HN,Others,1.0,0.9090909090909091,1.0,11
2021-06-09,HN - Bac Tu Liem - NOR - DP,259,HN,Shopee Vietnam,0.9968774395003903,0.9313036690085871,0.9797033567525371,1281
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,DS,0.9827586206896551,0.8620689655172413,0.896551724137931,58
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,EN,1.0,0.5833333333333334,0.6666666666666666,12
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,ES,1.0,1.0,1.0,6
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Lazada Master Account (ASC),1.0,0.9203539823008849,0.9557522123893806,113
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Others,1.0,0.7272727272727273,0.8181818181818182,11
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Shopee Vietnam,0.9945102571511124,0.9367234903207166,0.9855533082924011,3461
2021-06-09,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Tiki Marketplace,1.0,1.0,1.0,1
2021-06-09,HN - Thanh Xuan 1 - NOR - DP,855,HN,DS,1.0,0.8888888888888888,0.9259259259259259,27
2021-06-09,HN - Thanh Xuan 1 - NOR - DP,855,HN,EN,1.0,0.6666666666666666,1.0,3
2021-06-09,HN - Thanh Xuan 1 - NOR - DP,855,HN,ES,1.0,0.0,1.0,1
2021-06-09,HN - Thanh Xuan 1 - NOR - DP,855,HN,Lazada Master Account (ASC),1.0,0.95,0.975,80
2021-06-09,HN - Thanh Xuan 1 - NOR - DP,855,HN,Others,1.0,0.6,0.8,5
2021-06-09,HN - Thanh Xuan 1 - NOR - DP,855,HN,Shopee Vietnam,1.0,0.9527352297592998,0.987308533916849,2285
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,DS,1.0,0.7142857142857143,0.7857142857142857,14
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,EN,1.0,0.6666666666666666,0.8333333333333334,6
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,ES,1.0,0.5,0.5,2
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Lazada Master Account (ASC),0.971830985915493,0.8309859154929577,0.9436619718309859,71
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Others,1.0,1.0,1.0,5
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Shopee Vietnam,1.0,0.9324403028538147,0.976703552708212,1717
2021-06-09,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-09,LA - Long An - SOU,48,South,DS,1.0,0.9545454545454546,0.9772727272727273,44
2021-06-09,LA - Long An - SOU,48,South,EN,1.0,1.0,1.0,1
2021-06-09,LA - Long An - SOU,48,South,ES,1.0,1.0,1.0,3
2021-06-09,LA - Long An - SOU,48,South,Lazada Master Account (ASC),1.0,0.9090909090909091,0.9545454545454546,198
2021-06-09,LA - Long An - SOU,48,South,Others,1.0,0.7692307692307693,0.8461538461538461,13
2021-06-09,LA - Long An - SOU,48,South,Shopee Vietnam,1.0,0.944153577661431,0.9842931937172775,573
2021-06-09,LA - Long An - SOU,48,South,Tiki,1.0,1.0,1.0,1
2021-06-09,LAD - Bao Loc - SOU - SUB 2,385,South,DS,1.0,0.5384615384615384,0.8461538461538461,13
2021-06-09,LAD - Bao Loc - SOU - SUB 2,385,South,EN,1.0,0.42857142857142855,0.7142857142857143,7
2021-06-09,LAD - Bao Loc - SOU - SUB 2,385,South,ES,1.0,0.0,1.0,1
2021-06-09,LAD - Bao Loc - SOU - SUB 2,385,South,Lazada Master Account (ASC),1.0,0.9127906976744186,0.9534883720930233,172
2021-06-09,LAD - Bao Loc - SOU - SUB 2,385,South,Others,1.0,0.6,0.8,5
2021-06-09,LAD - Bao Loc - SOU - SUB 2,385,South,Shopee Vietnam,0.9939024390243902,0.741869918699187,0.9288617886178862,492
2021-06-09,NAD - Nam Dinh - NOR,100,North,DS,1.0,0.918918918918919,0.9459459459459459,37
2021-06-09,NAD - Nam Dinh - NOR,100,North,EN,1.0,0.8333333333333334,0.8333333333333334,18
2021-06-09,NAD - Nam Dinh - NOR,100,North,ES,1.0,1.0,1.0,7
2021-06-09,NAD - Nam Dinh - NOR,100,North,Lazada Master Account (ASC),1.0,0.9182389937106918,0.9591194968553459,318
2021-06-09,NAD - Nam Dinh - NOR,100,North,Others,1.0,0.8,0.9,10
2021-06-09,NAD - Nam Dinh - NOR,100,North,Shopee Vietnam,0.9938223938223938,0.9691119691119691,0.9907335907335907,1295
2021-06-09,NAD - Nam Dinh - NOR,100,North,Tiki,1.0,0.6666666666666666,0.6666666666666666,3
2021-06-09,NAD - Nam Dinh - NOR,100,North,Tiki Marketplace,1.0,1.0,1.0,4
2021-06-09,NGA - Cua Lo - NOR - SUB 2,1187,North,EN,1.0,1.0,1.0,1
2021-06-09,NGA - Cua Lo - NOR - SUB 2,1187,North,Lazada Master Account (ASC),1.0,1.0,1.0,8
2021-06-09,NGA - Cua Lo - NOR - SUB 2,1187,North,Shopee Vietnam,0.9941860465116279,0.9418604651162791,0.9709302325581395,172
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,DS,1.0,0.8,0.8,15
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,EN,1.0,0.5625,0.875,16
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,ES,1.0,0.0,0.0,1
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,Lazada Master Account (ASC),1.0,0.8115942028985508,0.9130434782608695,138
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,Others,1.0,1.0,1.0,2
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,Shopee Vietnam,1.0,0.8998482549317147,0.9544764795144158,659
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki,1.0,0.8571428571428571,1.0,7
2021-06-09,PTH - Tam Nong - NOR - SUB 2,1224,North,Tiki Marketplace,1.0,0.9,0.9,10
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,DS,1.0,1.0,1.0,7
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,EN,1.0,0.3333333333333333,0.3333333333333333,3
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,ES,1.0,1.0,1.0,2
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,Lazada Master Account (ASC),1.0,0.8214285714285714,0.8928571428571429,28
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,Others,1.0,0.5,1.0,4
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,Shopee Vietnam,0.9927536231884058,0.9239130434782609,0.9492753623188406,276
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki,1.0,1.0,1.0,13
2021-06-09,SOL - Moc Chau - NOR - SUB 2,423,North,Tiki Marketplace,1.0,0.8,0.8,5
2021-06-09,THH - Thanh Hoa - NOR,141,North,DS,1.0,0.6078431372549019,0.7254901960784313,51
2021-06-09,THH - Thanh Hoa - NOR,141,North,EN,1.0,0.4117647058823529,0.5294117647058824,17
2021-06-09,THH - Thanh Hoa - NOR,141,North,ES,1.0,0.4,0.4,5
2021-06-09,THH - Thanh Hoa - NOR,141,North,Lazada Master Account (ASC),0.9951219512195122,0.7170731707317073,0.8341463414634146,205
2021-06-09,THH - Thanh Hoa - NOR,141,North,Others,0.9,0.3,0.4,10
2021-06-09,THH - Thanh Hoa - NOR,141,North,Shopee Vietnam,0.9770723104056437,0.8112874779541446,0.9394473838918284,1701
2021-06-09,THH - Thanh Hoa - NOR,141,North,XB,1.0,0.0,1.0,1
2021-06-08,ANG - An Giang - SOU,138,South,DS,1.0,0.6956521739130435,0.6956521739130435,23
2021-06-08,ANG - An Giang - SOU,138,South,EN,1.0,0.5,0.75,4
2021-06-08,ANG - An Giang - SOU,138,South,ES,1.0,0.8888888888888888,0.8888888888888888,9
2021-06-08,ANG - An Giang - SOU,138,South,Lazada Master Account (ASC),0.9714285714285714,0.9428571428571428,0.9428571428571428,35
2021-06-08,ANG - An Giang - SOU,138,South,Others,1.0,0.9166666666666666,0.9166666666666666,12
2021-06-08,ANG - An Giang - SOU,138,South,Shopee Vietnam,1.0,0.9464285714285714,0.9742063492063492,504
2021-06-08,ANG - An Giang - SOU,138,South,Tiki,1.0,1.0,1.0,15
2021-06-08,ANG - An Giang - SOU,138,South,Tiki Marketplace,1.0,1.0,1.0,7
2021-06-08,BIP - Binh Phuoc - SOU,145,South,DS,0.9705882352941176,0.7647058823529411,0.8529411764705882,34
2021-06-08,BIP - Binh Phuoc - SOU,145,South,EN,1.0,1.0,1.0,7
2021-06-08,BIP - Binh Phuoc - SOU,145,South,ES,1.0,0.625,0.625,8
2021-06-08,BIP - Binh Phuoc - SOU,145,South,Lazada Master Account (ASC),1.0,0.8962264150943396,0.9575471698113207,212
2021-06-08,BIP - Binh Phuoc - SOU,145,South,Others,1.0,0.6,0.8,10
2021-06-08,BIP - Binh Phuoc - SOU,145,South,Partnerships,1.0,1.0,1.0,1
2021-06-08,BIP - Binh Phuoc - SOU,145,South,Shopee Vietnam,1.0,0.9308943089430894,0.9796747967479674,492
2021-06-08,DAK - Buon Ho - SOU - SUB 2,377,South,DS,1.0,0.45454545454545453,0.9090909090909091,11
2021-06-08,DAK - Buon Ho - SOU - SUB 2,377,South,EN,1.0,0.25,0.5,4
2021-06-08,DAK - Buon Ho - SOU - SUB 2,377,South,Lazada Master Account (ASC),1.0,0.851063829787234,0.9148936170212766,47
2021-06-08,DAK - Buon Ho - SOU - SUB 2,377,South,Others,1.0,1.0,1.0,2
2021-06-08,DAK - Buon Ho - SOU - SUB 2,377,South,Shopee Vietnam,1.0,0.8189655172413793,0.9439655172413793,232
2021-06-08,DAK - Buon Ho - SOU - SUB 2,377,South,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,DS,1.0,0.8484848484848485,0.9090909090909091,33
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,EN,1.0,1.0,1.0,3
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,ES,1.0,1.0,1.0,2
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Lazada Master Account (ASC),0.9846153846153847,0.9076923076923077,0.9692307692307692,130
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Others,1.0,1.0,1.0,6
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,Shopee Vietnam,0.9892839746712129,0.9035557720409158,0.9800292255236239,2053
2021-06-08,HCM - Binh Thanh 1 - SOU - DP,112,HCM,XB,1.0,0.5,0.5,2
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,DS,1.0,0.8928571428571429,0.9642857142857143,28
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,EN,1.0,1.0,1.0,6
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,ES,1.0,0.9,0.9,10
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,Lazada Master Account (ASC),0.9833333333333333,0.8333333333333334,0.9,120
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,Others,1.0,1.0,1.0,5
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,Shopee Vietnam,0.9930434782608696,0.9147826086956522,0.9721739130434782,2300
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,Tiki Marketplace,1.0,0.5,0.5,2
2021-06-08,HCM - District 10 - SOU - DP,116,HCM,XB,1.0,0.0,0.0,1
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,DS,1.0,0.8863636363636364,0.9318181818181818,44
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,EN,1.0,1.0,1.0,5
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,ES,1.0,0.8888888888888888,1.0,9
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,Lazada Master Account (ASC),1.0,0.8987341772151899,0.9367088607594937,158
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,Others,1.0,0.875,1.0,8
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,Shopee Vietnam,0.9774339136041263,0.9116698903932946,0.9722759509993553,3102
2021-06-08,HCM - Go Vap A - SOU - DP,130,HCM,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,DS,1.0,0.8421052631578947,0.9210526315789473,38
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,EN,1.0,1.0,1.0,4
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,ES,1.0,1.0,1.0,10
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,Lazada Master Account (ASC),1.0,0.934640522875817,0.954248366013072,153
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,Others,1.0,1.0,1.0,8
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,Shopee Vietnam,0.977645826056584,0.9095354523227384,0.9783443939923158,2863
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,Tiki Marketplace,1.0,1.0,1.0,2
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,Tiki Return,1.0,1.0,1.0,1
2021-06-08,HCM - Phu Nhuan - SOU - DP,236,HCM,XB,1.0,1.0,1.0,2
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,DS,1.0,0.9166666666666666,0.9583333333333334,48
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,EN,1.0,0.95,0.95,20
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,ES,1.0,0.75,0.75,4
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,Lazada Master Account (ASC),1.0,0.9101123595505618,0.9606741573033708,178
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,Others,1.0,1.0,1.0,3
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,Shopee Vietnam,1.0,0.9347442680776014,0.9864785420340976,3402
2021-06-08,HN - Ba Dinh - NOR - DP,847,HN,XB,1.0,1.0,1.0,4
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,DS,0.975,0.875,0.925,40
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,EN,1.0,0.7333333333333333,0.8666666666666667,15
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,ES,1.0,0.5,1.0,2
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,Lazada Master Account (ASC),1.0,0.9097744360902256,0.9398496240601504,133
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,Others,1.0,1.0,1.0,5
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,Shopee Vietnam,0.9992313604919293,0.9269792467332821,0.973097617217525,1301
2021-06-08,HN - Bac Tu Liem - NOR - DP,259,HN,Tiki Marketplace,1.0,0.0,0.0,1
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,DS,0.8571428571428571,0.8571428571428571,0.9285714285714286,14
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,EN,1.0,0.9,0.9,20
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,ES,1.0,1.0,1.0,3
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Lazada Master Account (ASC),0.9943181818181818,0.9090909090909091,0.9602272727272727,176
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Others,1.0,1.0,1.0,3
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,Shopee Vietnam,0.9907902554961379,0.9361259655377302,0.983957219251337,3366
2021-06-08,HN - Hai Ba Trung 1 - NOR - DP,851,HN,XB,1.0,1.0,1.0,1
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,DS,1.0,0.7692307692307693,0.9230769230769231,13
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,EN,1.0,0.7857142857142857,0.9285714285714286,14
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,ES,1.0,0.5,0.5,2
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,Lazada Master Account (ASC),1.0,0.9381443298969072,0.9690721649484536,97
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,Others,1.0,1.0,1.0,2
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,Shopee Vietnam,0.9991755976916735,0.9381698268755152,0.9868095630667766,2426
2021-06-08,HN - Thanh Xuan 1 - NOR - DP,855,HN,XB,1.0,0.5,0.5,2
2021-06-08,HN - Thanh Xuan 2 - NOR - DP,1231,HN,DS,1.0,0.875,0.875,8
2021-06-08,HN - Thanh Xuan 2 - NOR - DP,1231,HN,EN,1.0,0.8333333333333334,0.8333333333333334,6
2021-06-08,HN - Thanh Xuan 2 - NOR - DP,1231,HN,ES,1.0,1.0,1.0,1
2021-06-08,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Lazada Master Account (ASC),1.0,0.9154929577464789,0.9577464788732394,71
2021-06-08,HN - Thanh Xuan 2 - NOR - DP,1231,HN,Shopee Vietnam,0.9983388704318937,0.9213732004429679,0.982281284606866,1806
2021-06-08,LA - Long An - SOU,48,South,DS,1.0,0.9411764705882353,1.0,17
