cal_date,shipper_group,hub_name,avg_pending_time_dest_hub,avg_delivery_attempts,total_orders,rts_orders,rts_rate
5/22/2021,Shopee,HCM - Go Vap A - SOU - DP,57.95,1.164893617,1504,40,0.026595745
3/2/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,55.7,1.223333333,1500,40,0.026666667
3/30/2021,Shopee,HCM - Go Vap A - SOU - DP,42.625,1.118,1500,16,0.010666667
5/31/2021,Shopee,HCM - District 10 - SOU - DP,37.67241379,1.143428953,1499,58,0.038692462
4/29/2021,Shopee,HCM - Phu Nhuan - SOU - DP,111.4130435,1.109479306,1498,46,0.03070761
5/20/2021,Shopee,HCM - District 10 - SOU - DP,49.77272727,1.162883845,1498,44,0.029372497
3/30/2021,Shopee,HCM - District 7 - SOU - DP,54.26829268,1.156208278,1498,41,0.027369826
3/20/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,63.57692308,1.359813084,1498,26,0.017356475
7/22/2021,Shopee,HCM - Go Vap A - SOU - DP,53.04166667,1.069425901,1498,24,0.016021362
2/26/2021,Shopee,HCM - District 10 - SOU - DP,49.88888889,1.124833111,1498,18,0.012016021
4/28/2021,Shopee,HCM - District 7 - SOU - DP,112.55,1.179024716,1497,40,0.026720107
6/3/2021,Shopee,HCM - District 7 - SOU - DP,39.60526316,1.106880428,1497,38,0.025384102
3/12/2021,Shopee,HCM - Phu Nhuan - SOU - DP,56.11538462,1.152304609,1497,26,0.017368069
3/12/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,56.60714286,1.139892905,1494,28,0.018741633
3/27/2021,Shopee,HCM - Phu Nhuan - SOU - DP,60.28571429,1.378432686,1493,28,0.018754186
3/26/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,57.73333333,1.147551979,1491,30,0.020120724
1/27/2021,Shopee,HCM - Thu Duc - SOU - DP,57.1,1.092555332,1491,20,0.013413816
6/2/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,50.59259259,1.27852349,1490,54,0.036241611
5/18/2021,Shopee,HCM - District 7 - SOU - DP,53.86956522,1.16969697,1485,23,0.015488215
5/26/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,61.93548387,1.219002695,1484,31,0.020889488
6/18/2021,Shopee,HCM - Thu Duc - SOU - DP,87.33333333,1.142279164,1483,60,0.04045853
1/5/2021,Shopee,HCM - Go Vap A - SOU - DP,46.48780488,1.151045179,1483,41,0.027646662
2/25/2021,Shopee,HCM - District 10 - SOU - DP,43,1.104588394,1482,33,0.022267206
3/12/2021,Shopee,HCM - District 7 - SOU - DP,54.13333333,1.158569501,1482,30,0.020242915
7/20/2021,Shopee,HCM - Go Vap A - SOU - DP,50.75,1.060053981,1482,20,0.013495277
3/26/2021,Shopee,HCM - Phu Nhuan - SOU - DP,60.3125,1.12145749,1482,16,0.010796221
2/27/2021,Shopee,HCM - Phu Nhuan - SOU - DP,73.55172414,1.347972973,1480,29,0.019594595
1/19/2021,Shopee,HCM - District 7 - SOU - DP,42.80645161,1.135226504,1479,31,0.020960108
6/23/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,28.88888889,1.041244084,1479,18,0.012170385
7/18/2021,Shopee,HCM - Go Vap A - SOU - DP,40.66666667,1.074525745,1476,24,0.016260163
4/15/2021,Shopee,HCM - District 7 - SOU - DP,50.10638298,1.23541384,1474,47,0.031886024
4/28/2021,Shopee,HCM - District 10 - SOU - DP,102.877551,1.143245078,1473,49,0.033265445
5/15/2021,Shopee,HCM - District 7 - SOU - DP,64.75,1.349659864,1470,40,0.027210884
6/3/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,53.96969697,1.091218516,1469,33,0.022464261
3/13/2021,Shopee,HCM - District 7 - SOU - DP,50.07692308,1.342876619,1467,26,0.017723245
1/4/2021,Shopee,HCM - Go Vap A - SOU - DP,58.75,1.13447099,1465,24,0.016382253
4/2/2021,Shopee,HCM - Go Vap A - SOU - DP,55.66666667,1.158686731,1462,24,0.016415869
4/2/2021,Shopee,HCM - District 7 - SOU - DP,66.53125,1.164383562,1460,32,0.021917808
6/23/2021,Shopee,HCM - Thu Duc - SOU - DP,65.40350877,1.118574366,1459,57,0.039067855
5/19/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,48.6,1.120440468,1453,30,0.020646937
3/26/2021,Shopee,HCM - Go Vap A - SOU - DP,57.96666667,1.118538939,1451,30,0.020675396
4/29/2021,Shopee,HCM - Go Vap A - SOU - DP,115.0784314,1.182758621,1450,51,0.035172414
3/20/2021,Shopee,HCM - District 7 - SOU - DP,58.32258065,1.329655172,1450,31,0.02137931
3/13/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,59.53846154,1.317931034,1450,26,0.017931034
3/30/2021,Shopee,HCM - Phu Nhuan - SOU - DP,48.38095238,1.114640884,1448,21,0.014502762
5/14/2021,Shopee,HCM - Phu Nhuan - SOU - DP,51.66666667,1.098269896,1445,15,0.010380623
2/27/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,67.025,1.319944598,1444,40,0.027700831
3/19/2021,Shopee,HCM - District 10 - SOU - DP,68.04,1.23977824,1443,25,0.017325017
5/13/2021,Shopee,HCM - District 10 - SOU - DP,55.13333333,1.150485437,1442,30,0.020804438
4/2/2021,Shopee,HCM - District 10 - SOU - DP,48.6,1.178918169,1442,25,0.017337032
6/12/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,60.31818182,1.170020819,1441,22,0.015267176
5/11/2021,Shopee,HCM - Phu Nhuan - SOU - DP,46.69230769,1.095766829,1441,13,0.009021513
4/3/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,65.5,1.359277276,1439,38,0.026407227
5/14/2021,Shopee,HCM - Go Vap A - SOU - DP,46.87878788,1.131341209,1439,33,0.022932592
1/12/2021,Shopee,HCM - District 7 - SOU - DP,50.39285714,1.195274496,1439,28,0.019457957
5/28/2021,Shopee,HCM - District 7 - SOU - DP,58.80555556,1.192066806,1437,36,0.025052192
4/26/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,61.81818182,1.21533101,1435,44,0.030662021
4/29/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,133.8064516,1.170153417,1434,31,0.021617852
6/24/2021,Shopee,HCM - Phu Nhuan - SOU - DP,40.38095238,1.10111576,1434,21,0.014644351
7/25/2021,Shopee,HCM - Go Vap A - SOU - DP,49.9787234,1.075471698,1431,47,0.032844165
6/2/2021,Shopee,HCM - Phu Nhuan - SOU - DP,46.60606061,1.133473096,1431,33,0.023060797
7/10/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,64.26315789,1.098601399,1430,19,0.013286713
5/21/2021,Shopee,HCM - District 7 - SOU - DP,66.23214286,1.421568627,1428,56,0.039215686
3/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,64.52173913,1.441485634,1427,23,0.01611773
7/15/2021,Shopee,HCM - District 7 - SOU - DP,87.19148936,1.282700422,1422,47,0.033052039
5/25/2021,Shopee,HCM - Phu Nhuan - SOU - DP,50.11764706,1.255274262,1422,17,0.011954993
6/26/2021,Shopee,HCM - Go Vap A - SOU - DP,53.14705882,1.095842142,1419,34,0.023960536
3/23/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,47.86363636,1.115574348,1419,22,0.015503876
7/24/2021,Shopee,HCM - Go Vap A - SOU - DP,46.95,1.048660085,1418,20,0.014104372
6/4/2021,Shopee,HCM - District 7 - SOU - DP,46.45,1.112288136,1416,20,0.014124294
5/22/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,74.3164557,1.389399293,1415,79,0.055830389
2/26/2021,Shopee,HCM - District 7 - SOU - DP,55.47058824,1.141442716,1414,34,0.024045262
4/3/2021,Shopee,HCM - Phu Nhuan - SOU - DP,67.92307692,1.430693069,1414,26,0.018387553
3/27/2021,Shopee,HCM - District 10 - SOU - DP,66.33333333,1.28945506,1413,21,0.014861996
1/5/2021,Shopee,HCM - District 10 - SOU - DP,40.21428571,1.126062323,1412,28,0.019830028
3/30/2021,Shopee,HCM - District 10 - SOU - DP,53.5,1.150568182,1408,22,0.015625
7/13/2021,Shopee,HCM - Go Vap A - SOU - DP,54.54285714,1.076759062,1407,35,0.024875622
6/3/2021,Shopee,HCM - Phu Nhuan - SOU - DP,35.37037037,1.07604833,1407,27,0.019189765
4/3/2021,Shopee,HCM - Go Vap A - SOU - DP,52.28,1.1886121,1405,25,0.017793594
4/13/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,50.05555556,1.120284698,1405,18,0.012811388
2/20/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,69.37931034,1.272079772,1404,29,0.020655271
3/12/2021,Shopee,HCM - Go Vap A - SOU - DP,52.63333333,1.164647185,1403,30,0.021382751
2/3/2021,Shopee,HCM - Thu Duc - SOU - DP,39.72,1.08993576,1401,50,0.035688794
3/19/2021,Shopee,HCM - District 7 - SOU - DP,58.16666667,1.172733762,1401,24,0.017130621
4/29/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,130.1363636,1.095645967,1401,22,0.015703069
3/12/2021,Shopee,HCM - District 10 - SOU - DP,61.84848485,1.256611866,1399,33,0.023588277
7/26/2021,Shopee,HCM - Phu Nhuan - SOU - DP,59.16326531,1.099784637,1393,49,0.035175879
6/5/2021,Shopee,HCM - District 7 - SOU - DP,64.12195122,1.237239396,1391,41,0.029475198
2/4/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,130.6964286,1.142446043,1390,112,0.08057554
6/21/2021,Shopee,HCM - Thu Duc - SOU - DP,81.328125,1.142446043,1390,64,0.046043165
7/11/2021,Shopee,HCM - District 7 - SOU - DP,53.30952381,1.207642394,1387,42,0.030281182
5/22/2021,Shopee,HCM - Phu Nhuan - SOU - DP,50.44,1.352559481,1387,25,0.018024513
6/13/2021,Shopee,HCM - District 10 - SOU - DP,44.67647059,1.303249097,1385,34,0.024548736
2/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,63.84848485,1.363768116,1380,33,0.023913043
3/1/2021,Shopee,HCM - District 7 - SOU - DP,48.45652174,1.212626996,1378,46,0.033381713
5/21/2021,Shopee,HCM - District 10 - SOU - DP,59.93023256,1.372093023,1376,43,0.03125
5/14/2021,Shopee,HCM - District 7 - SOU - DP,46.7027027,1.143170197,1369,37,0.027027027
7/5/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,35.47826087,1.102264427,1369,23,0.016800584
2/27/2021,Shopee,HCM - Go Vap A - SOU - DP,54.56410256,1.171052632,1368,39,0.028508772
5/14/2021,Shopee,HCM - District 10 - SOU - DP,72.30434783,1.153621068,1367,23,0.016825165
5/7/2021,Shopee,HCM - Thu Duc - SOU - DP,76.47540984,1.26192223,1363,61,0.044754219
5/29/2021,Shopee,HCM - Go Vap A - SOU - DP,60.27659574,1.180484226,1363,47,0.034482759
1/5/2021,Shopee,HCM - District 7 - SOU - DP,52.80645161,1.163609685,1363,31,0.022743947
7/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,58.0952381,1.053558327,1363,21,0.01540719
6/5/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,81.85365854,1.240088106,1362,41,0.03010279
6/13/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,50.86363636,1.276798825,1362,22,0.016152717
6/17/2021,Shopee,HCM - Thu Duc - SOU - DP,55.1875,1.130147059,1360,48,0.035294118
5/15/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,71.6875,1.230882353,1360,32,0.023529412
3/20/2021,Shopee,HCM - District 10 - SOU - DP,65.31034483,1.391911765,1360,29,0.021323529
7/23/2021,Shopee,HCM - Phu Nhuan - SOU - DP,62.85,1.075165807,1357,40,0.029476787
7/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,61.58064516,1.071481209,1357,31,0.02284451
3/13/2021,Shopee,HCM - District 10 - SOU - DP,59.04347826,1.288560886,1355,23,0.01697417
2/3/2021,Shopee,HCM - Phu Nhuan - SOU - DP,53.29166667,1.074019245,1351,24,0.017764619
5/25/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,65.57575758,1.627407407,1350,33,0.024444444
7/14/2021,Shopee,HCM - Phu Nhuan - SOU - DP,61.86666667,1.060089021,1348,30,0.022255193
6/4/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,71.35294118,1.083147736,1347,34,0.025241277
4/28/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,89.40625,1.112100965,1347,32,0.023756496
5/22/2021,Shopee,HCM - District 10 - SOU - DP,62.225,1.343494424,1345,40,0.029739777
2/2/2021,Shopee,HCM - District 7 - SOU - DP,45.23333333,1.177959792,1343,30,0.022338049
6/3/2021,Shopee,HCM - District 10 - SOU - DP,42.40625,1.100596125,1342,32,0.023845007
7/14/2021,Shopee,HCM - Go Vap A - SOU - DP,37.44444444,1.037285608,1341,18,0.013422819
7/15/2021,Shopee,HCM - Phu Nhuan - SOU - DP,57.62962963,1.129947722,1339,27,0.020164302
7/12/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,61.30555556,1.141255605,1338,36,0.02690583
6/25/2021,Shopee,HCM - Go Vap A - SOU - DP,44,1.069610778,1336,20,0.01497006
5/28/2021,Shopee,HCM - District 10 - SOU - DP,54.02941176,1.120689655,1334,34,0.025487256
7/10/2021,Shopee,HCM - District 7 - SOU - DP,64.4,1.184546137,1333,35,0.026256564
2/23/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,47.56666667,1.123780945,1333,30,0.022505626
5/25/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,9.318518519,1.361445783,1328,405,0.30496988
3/27/2021,Shopee,HCM - District 7 - SOU - DP,63.61111111,1.351656627,1328,36,0.027108434
5/9/2021,Shopee,HCM - Go Vap A - SOU - DP,57.25,1.262999246,1327,40,0.03014318
6/4/2021,Shopee,HCM - Phu Nhuan - SOU - DP,38.93103448,1.085218703,1326,29,0.021870287
5/11/2021,Shopee,HCM - District 7 - SOU - DP,48.02857143,1.179003021,1324,35,0.026435045
6/5/2021,Shopee,HCM - Phu Nhuan - SOU - DP,53.46666667,1.214501511,1324,15,0.011329305
3/26/2021,Shopee,HCM - District 7 - SOU - DP,58.77777778,1.168683812,1322,45,0.034039334
5/20/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,42.51428571,1.137121212,1320,35,0.026515152
5/29/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,70.18181818,1.348024316,1316,66,0.050151976
5/18/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,58.16666667,1.105783866,1314,12,0.00913242
4/3/2021,Shopee,HCM - District 10 - SOU - DP,72.4375,1.348323171,1312,32,0.024390244
4/29/2021,Shopee,HCM - District 7 - SOU - DP,124.9107143,1.260869565,1311,56,0.042715484
2/24/2021,Shopee,HCM - Thu Duc - SOU - DP,43.24242424,1.081617086,1311,33,0.025171625
5/25/2021,Shopee,HCM - District 10 - SOU - DP,43.68181818,1.372519084,1310,22,0.016793893
7/18/2021,Shopee,HCM - District 10 - SOU - DP,75.31666667,1.098009188,1306,60,0.045941807
2/27/2021,Shopee,HCM - District 7 - SOU - DP,56.25806452,1.264367816,1305,31,0.023754789
5/29/2021,Shopee,HCM - Phu Nhuan - SOU - DP,52.68292683,1.357636224,1303,41,0.031465848
4/20/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,78.07142857,1.146584804,1303,28,0.021488872
3/26/2021,Shopee,HCM - District 10 - SOU - DP,55.36,1.149001536,1302,25,0.019201229
7/25/2021,Shopee,HCM - Phu Nhuan - SOU - DP,54.27906977,1.154496541,1301,43,0.033051499
7/13/2021,Shopee,HCM - Phu Nhuan - SOU - DP,54.05,1.046153846,1300,20,0.015384615
1/4/2021,Shopee,HCM - District 10 - SOU - DP,50.48837209,1.302235929,1297,43,0.033153431
4/8/2021,Shopee,HCM - Thu Duc - SOU - DP,59.97727273,1.280864198,1296,44,0.033950617
4/29/2021,Shopee,HCM - District 10 - SOU - DP,128.7,1.18904321,1296,30,0.023148148
2/20/2021,Shopee,HCM - Go Vap A - SOU - DP,62.85416667,1.328185328,1295,48,0.037065637
5/9/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,61.48648649,1.623839009,1292,37,0.028637771
7/6/2021,Shopee,HCM - Thu Duc - SOU - DP,104.5967742,1.170410534,1291,62,0.048024787
7/3/2021,Shopee,HCM - Go Vap A - SOU - DP,50.90909091,1.091472868,1290,22,0.017054264
7/21/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,49.33333333,1.038013964,1289,15,0.011636928
5/11/2021,Shopee,HCM - District 10 - SOU - DP,50.59259259,1.194099379,1288,27,0.020962733
5/15/2021,Shopee,HCM - District 10 - SOU - DP,56.2,1.299377916,1286,20,0.0155521
7/12/2021,Shopee,HCM - Phu Nhuan - SOU - DP,63.7027027,1.070093458,1284,37,0.028816199
3/16/2021,Shopee,HCM - Go Vap A - SOU - DP,40.95238095,1.119937695,1284,21,0.01635514
7/6/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,45,1.042056075,1284,16,0.012461059
5/9/2021,Shopee,HCM - Phu Nhuan - SOU - DP,50.22222222,1.493374903,1283,18,0.014029618
3/16/2021,Shopee,HCM - Phu Nhuan - SOU - DP,52.52941176,1.09431021,1283,17,0.013250195
5/22/2021,Shopee,HCM - District 7 - SOU - DP,64.2195122,1.401716069,1282,41,0.031981279
4/27/2021,Shopee,HCM - Go Vap A - SOU - DP,101.76,1.142410016,1278,25,0.019561815
2/7/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,197.0434783,2.290752351,1276,345,0.270376176
5/29/2021,Shopee,HCM - District 7 - SOU - DP,55.8490566,1.342476489,1276,53,0.04153605
6/11/2021,Shopee,HCM - Thu Duc - SOU - DP,78,1.191673213,1273,62,0.048703849
5/9/2021,Shopee,HCM - District 10 - SOU - DP,60.08333333,1.477917981,1268,36,0.028391167
3/9/2021,Shopee,HCM - Thu Duc - SOU - DP,62.72222222,1.129541864,1266,18,0.014218009
6/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,42.70588235,1.323575949,1264,17,0.013449367
2/20/2021,Shopee,HCM - District 7 - SOU - DP,61.34285714,1.315914489,1263,35,0.027711797
4/20/2021,Shopee,HCM - Go Vap A - SOU - DP,81.73684211,1.120539255,1261,19,0.015067407
7/24/2021,Shopee,HCM - Phu Nhuan - SOU - DP,78.76,1.081746032,1260,25,0.01984127
4/13/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,52.17391304,1.177406523,1257,23,0.018297534
2/19/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,66.34375,1.235247209,1254,32,0.025518341
4/13/2021,Shopee,HCM - Go Vap A - SOU - DP,49.80645161,1.154704944,1254,31,0.024720893
6/2/2021,Shopee,HCM - District 10 - SOU - DP,41.7,1.171588188,1253,40,0.031923384
3/23/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,48.03846154,1.1648,1250,26,0.0208
5/25/2021,Shopee,HCM - District 7 - SOU - DP,56.41025641,1.521251002,1247,39,0.03127506
5/27/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,49.7,1.170418006,1244,20,0.01607717
6/9/2021,Shopee,HCM - Go Vap A - SOU - DP,66.73333333,1.061142397,1243,15,0.012067578
3/23/2021,Shopee,HCM - Go Vap A - SOU - DP,55.52380952,1.120870266,1241,21,0.016921837
5/12/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,53.95833333,1.330912026,1239,48,0.03874092
4/27/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,85.91666667,1.191283293,1239,24,0.01937046
4/3/2021,Shopee,HCM - District 7 - SOU - DP,68.17948718,1.354890865,1237,39,0.03152789
7/17/2021,Shopee,HCM - District 10 - SOU - DP,67.04,1.11659919,1235,50,0.04048583
2/23/2021,Shopee,HCM - Phu Nhuan - SOU - DP,47.66666667,1.144129555,1235,27,0.021862348
3/16/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,57.17647059,1.170040486,1235,17,0.013765182
2/20/2021,Shopee,HCM - District 10 - SOU - DP,51.86666667,1.269261963,1233,30,0.0243309
7/7/2021,Shopee,HCM - Thu Duc - SOU - DP,119.1704545,1.256493506,1232,88,0.071428571
7/5/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,50.36,1.113728676,1231,25,0.020308692
7/19/2021,Shopee,HCM - District 7 - SOU - DP,113.9693878,1.206504065,1230,98,0.079674797
7/21/2021,Shopee,HCM - Go Vap A - SOU - DP,38.05,1.066666667,1230,20,0.016260163
6/2/2021,Shopee,HCM - Go Vap A - SOU - DP,49.15217391,1.173452769,1228,46,0.037459283
5/13/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,57.25,1.215798046,1228,36,0.029315961
1/28/2021,Shopee,HCM - Thu Duc - SOU - DP,53.41935484,1.134364821,1228,31,0.0252443
7/16/2021,Shopee,HCM - Go Vap A - SOU - DP,36.52631579,1.050612245,1225,19,0.015510204
3/16/2021,Shopee,HCM - District 7 - SOU - DP,53.25806452,1.147875817,1224,31,0.025326797
2/27/2021,Shopee,HCM - District 10 - SOU - DP,71.44444444,1.27124183,1224,27,0.022058824
4/20/2021,Shopee,HCM - District 7 - SOU - DP,85.03448276,1.155737705,1220,29,0.023770492
7/14/2021,Shopee,HCM - District 7 - SOU - DP,59.11111111,1.145200984,1219,27,0.022149303
4/13/2021,Shopee,HCM - Phu Nhuan - SOU - DP,46.76923077,1.077239113,1217,13,0.010682005
2/23/2021,Shopee,HCM - Go Vap A - SOU - DP,34.76,1.102796053,1216,25,0.020559211
6/25/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,57,1.075907591,1212,17,0.014026403
3/16/2021,Shopee,HCM - District 10 - SOU - DP,63.52380952,1.130578512,1210,21,0.017355372
4/20/2021,Shopee,HCM - Phu Nhuan - SOU - DP,67.47368421,1.088502895,1209,19,0.015715467
5/29/2021,Shopee,HCM - District 10 - SOU - DP,66.41304348,1.32033195,1205,46,0.038174274
3/23/2021,Shopee,HCM - Phu Nhuan - SOU - DP,49.34482759,1.113787375,1204,29,0.024086379
7/19/2021,Shopee,HCM - District 10 - SOU - DP,67.53125,1.151288446,1203,64,0.053200333
5/31/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,40.33333333,1.219532554,1198,51,0.042570952
6/4/2021,Shopee,HCM - District 10 - SOU - DP,40.12,1.111946533,1197,25,0.020885547
6/1/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,33.82222222,1.192468619,1195,45,0.037656904
7/7/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,58,1.065326633,1194,15,0.012562814
1/17/2021,Shopee,HCM - District 10 - SOU - DP,51.36842105,1.533109807,1193,38,0.031852473
7/29/2021,Shopee,HCM - Go Vap A - SOU - DP,56.73684211,1.076342282,1192,19,0.015939597
2/19/2021,Shopee,HCM - District 7 - SOU - DP,59.48648649,1.175482788,1191,37,0.031066331
4/24/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,66.23529412,1.357263514,1184,34,0.028716216
3/2/2021,Shopee,HCM - Phu Nhuan - SOU - DP,44.81818182,1.074324324,1184,11,0.009290541
1/4/2021,Shopee,HCM - District 7 - SOU - DP,55.37037037,1.219761499,1174,27,0.022998296
1/17/2021,Shopee,HCM - Phu Nhuan - SOU - DP,46.2,1.546541418,1171,10,0.00853971
6/10/2021,Shopee,HCM - Thu Duc - SOU - DP,66.91489362,1.11965812,1170,47,0.04017094
7/5/2021,Shopee,HCM - District 7 - SOU - DP,65,1.17008547,1170,26,0.022222222
4/27/2021,Shopee,HCM - Phu Nhuan - SOU - DP,77.8125,1.071000855,1169,16,0.013686912
6/20/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,83.66666667,1.154109589,1168,33,0.028253425
2/19/2021,Shopee,HCM - Phu Nhuan - SOU - DP,64.83333333,1.188356164,1168,30,0.025684932
7/31/2021,Shopee,HCM - Go Vap A - SOU - DP,45.4,1.095890411,1168,30,0.025684932
6/5/2021,Shopee,HCM - Go Vap A - SOU - DP,44.29411765,1.107969152,1167,34,0.029134533
3/23/2021,Shopee,HCM - District 7 - SOU - DP,52.96428571,1.185726569,1163,28,0.024075666
6/29/2021,Shopee,HCM - District 7 - SOU - DP,53.625,1.08957795,1161,32,0.027562446
7/12/2021,Shopee,HCM - Go Vap A - SOU - DP,58.375,1.081967213,1159,24,0.020707506
3/23/2021,Shopee,HCM - District 10 - SOU - DP,52,1.130397237,1158,22,0.018998273
2/2/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,70.42105263,1.102763385,1158,19,0.016407599
7/28/2021,Shopee,HCM - Go Vap A - SOU - DP,50.40909091,1.319480519,1155,22,0.019047619
7/15/2021,Shopee,HCM - Go Vap A - SOU - DP,36.5625,1.050303556,1153,16,0.013876843
6/24/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,36.13636364,1.050478677,1149,22,0.019147084
6/3/2021,Shopee,HCM - Go Vap A - SOU - DP,41.55882353,1.105769231,1144,34,0.02972028
1/24/2021,Shopee,HCM - District 7 - SOU - DP,53.58064516,1.506118881,1144,31,0.027097902
4/27/2021,Shopee,HCM - District 7 - SOU - DP,98.07407407,1.137719298,1140,27,0.023684211
4/13/2021,Shopee,HCM - District 10 - SOU - DP,48.40909091,1.176625659,1138,22,0.019332162
6/28/2021,Shopee,HCM - Go Vap A - SOU - DP,47.09090909,1.094190141,1136,22,0.019366197
7/13/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,50,1.035242291,1135,10,0.008810573
6/5/2021,Shopee,HCM - District 10 - SOU - DP,51.96428571,1.183421517,1134,28,0.024691358
6/26/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,57.36363636,1.170212766,1128,33,0.029255319
7/12/2021,Shopee,HCM - District 10 - SOU - DP,289.625,1.110026619,1127,56,0.049689441
4/20/2021,Shopee,HCM - District 10 - SOU - DP,77.62962963,1.165039929,1127,27,0.023957409
1/17/2021,Shopee,HCM - District 7 - SOU - DP,56.62962963,1.504440497,1126,27,0.023978686
4/7/2021,Shopee,HCM - Thu Duc - SOU - DP,52.94736842,1.251341682,1118,38,0.033989267
6/4/2021,Shopee,HCM - Go Vap A - SOU - DP,43.61538462,1.100178891,1118,26,0.023255814
7/20/2021,Shopee,HCM - District 10 - SOU - DP,46.81818182,1.086021505,1116,66,0.059139785
1/24/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,64.38095238,1.572580645,1116,21,0.018817204
6/9/2021,Shopee,HCM - Phu Nhuan - SOU - DP,57,1.049327354,1115,13,0.011659193
3/2/2021,Shopee,HCM - Tan Binh 1 - SOU - DP,58.72,1.106594399,1107,25,0.022583559
7/13/2021,Shopee,HCM - District 10 - SOU - DP,358.6545455,1.011754069,1106,111,0.100361664
7/16/2021,Shopee,HCM - Phu Nhuan - SOU - DP,55.45,1.038878843,1106,20,0.018083183
6/19/2021,Shopee,HCM - Thu Duc - SOU - DP,66.78431373,1.170444243,1103,51,0.046237534
7/14/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,60.13636364,1.22574796,1103,22,0.019945603
4/13/2021,Shopee,HCM - District 7 - SOU - DP,56.46153846,1.14804723,1101,26,0.023614896
6/1/2021,Shopee,HCM - District 7 - SOU - DP,36.37037037,1.102820746,1099,27,0.024567789
5/9/2021,Shopee,HCM - District 7 - SOU - DP,55.84615385,1.479489517,1097,26,0.023701003
6/1/2021,Shopee,HCM - Phu Nhuan - SOU - DP,31.88,1.088584475,1095,25,0.02283105
6/28/2021,Shopee,HCM - Binh Thanh 1 - SOU - DP,43.52380952,1.061243144,1094,21,0.019195612
3/8/2021,Shopee,HCM - Thu Duc - SOU - DP,57.26666667,1.166972477,1090,30,0.027522936
